Artist Name, Track Name, Year, Genre, Link
Baby Face Willette, Behind the 8 Ball, 1962, Jazz, https://www.youtube.com/watch?v=biMJqOWqMao
Idris Muhammad, Express Yourself, 1977, Jazz, https://www.youtube.com/watch?v=a9gdvyEF6M4
Idris Muhammad, Piece of Mind, 1974, Jazz, https://www.youtube.com/watch?v=jX2Ss51ZuQg
Johnny Hammond, Tell Me What to Do, 1970, Jazz, https://www.youtube.com/watch?v=vuUWt48IeAw
Bobbi Humphrey, Satin Doll, 1973, Jazz, https://www.youtube.com/watch?v=EgF6lOMmWjI
Weldon Irvine, I Love You, 1973, Jazz, https://www.youtube.com/watch?v=eUIzfBCyMWI
Weldon Irvine, Time Capsule, 1974, Jazz, https://www.youtube.com/watch?v=-HpSfeyTNvE
Tom Browne, Jamaica Funk, 1980, Jazz, https://www.youtube.com/watch?v=iqPLPI7m9YI
Ronnie Laws, Friends and Strangers, 1977, Jazz, https://www.youtube.com/watch?v=PbLjb-Bxgd8
George Duke, I Want You for Myself, 1979, Funk, https://www.youtube.com/watch?v=uumvKLm9jSg
Dave Grusin, Mountain Dance, 1979, Jazz, https://www.youtube.com/watch?v=xn9UcM_pLPw
Chuck Mangione, Land of Make Believe, 1973, Jazz, https://www.youtube.com/watch?v=mFMwkS0AqiI
Harvey Mason, Earthmover, 1975, Jazz, https://www.youtube.com/watch?v=BXZFf3Am13Q
Gene Harris, Listen Here, 1974, Jazz, https://www.youtube.com/watch?v=OVfBm6iz268
Pucho & His Latin Soul Brothers, Heat!, 1967, Jazz, https://www.youtube.com/watch?v=fYEodFRxBxg
Willie Bobo, Fried Neck Bones and Some Home Fries, 1966, Jazz, https://www.youtube.com/watch?v=A8oKnHRrgBg
Cal Tjader, Mambo with Tjader, 1954, Jazz, https://www.youtube.com/watch?v=xsq5dNn8Pec
Mongo Santamaria, Cloud Nine, 1969, Jazz, https://www.youtube.com/watch?v=zEzPkdnXqwk
Bobby Hutcherson, Linger Lane, 1975, Jazz, https://www.youtube.com/watch?v=TnXViDjDqco
Stanley Turrentine, River Man, 1969, Jazz, https://www.youtube.com/watch?v=1De2AZ-AEy4
Grover Washington Jr., A Secret Place, 1976, Jazz, https://www.youtube.com/watch?v=uPMmFYg7pg0
Ramsey Lewis, Tequila Mockingbird, 1977, Jazz, https://www.youtube.com/watch?v=ZDCf6_NLuHg
Les McCann, With These Hands, 1963, Jazz, https://www.youtube.com/watch?v=vd0XjftNEMc
Wes Montgomery, Bumpin' on Sunset, 1966, Jazz, https://www.youtube.com/watch?v=dqn3PF_DcSg
Wes Montgomery, Goin' Out of My Head, 1966, Jazz, https://www.youtube.com/watch?v=O1F4sP-PL8w
George Benson, White Rabbit, 1971, Jazz, https://www.youtube.com/watch?v=hnE_8CzIBWg
Pat Martino, strings!, 1967, Jazz, https://www.youtube.com/watch?v=LWt75-eV25M
Freddie Hubbard, Sky Dive, 1972, Jazz, https://www.youtube.com/watch?v=8p0t9MI5fYA
Woody Shaw, In the Land of the Blacks, 1975, Jazz, https://www.youtube.com/watch?v=FwQOZmQZ8h4
Sonny Stitt, Just Friends, 1966, Jazz, https://www.youtube.com/watch?v=BvOSDDy_a7A
Bill Evans, Peace Piece, 1958, Jazz, https://www.youtube.com/watch?v=Nv2GgV34qIg
Thelonious Monk, Straight No Chaser, 1951, Jazz, https://www.youtube.com/watch?v=pYqpecx1XSM
Charles Mingus, Moanin', 1959, Jazz, https://www.youtube.com/watch?v=__OSyznVDOY
Art Blakey & The Jazz Messengers, Moanin', 1958, Jazz, https://www.youtube.com/watch?v=Cv9NSR-2DwM
Horace Silver, Song for My Father, 1964, Jazz, https://www.youtube.com/watch?v=CWeXOm49kE0
Clifford Brown, Joy Spring, 1954, Jazz, https://www.youtube.com/watch?v=dnK6OHPQZbA
Dizzy Gillespie, Salt Peanuts, 1945, Jazz, https://www.youtube.com/watch?v=y6N8eL-cuEU
Charlie Parker, Now's the Time, 1945, Jazz, https://www.youtube.com/watch?v=ryNtmkfeJk4
Kenny Burrell, Chitlins con Carne, 1963, Jazz, https://www.youtube.com/watch?v=mP0flneNfaQ
Grant Green, Hurt So Bad, 1976, Soul, https://www.youtube.com/watch?v=KYVMKblUlD4
Lou Donaldson, Who's Making Love, 1970, Jazz, https://www.youtube.com/watch?v=oOkOW-syyB0
Jimmy McGriff, I've Got a Woman, 1962, Jazz, https://www.youtube.com/watch?v=brV6SivHLDg
Hank Mobley, This I Dig of You, 1960, Jazz, https://www.youtube.com/watch?v=nJ-i3i2B9O0
Joe Henderson, Jinrikisha, 1963, Jazz, https://www.youtube.com/watch?v=Z2WoQr5gbZg
Lee Morgan, "Yes I Can, No You Can't", 1964, Jazz, https://www.youtube.com/watch?v=0lwehlGFtNI
Freddie Hubbard, Red Clay, 1970, Jazz, https://www.youtube.com/watch?v=yFwg2s4jpWI
Donald Byrd, Wind Parade, 1975, Jazz, https://www.youtube.com/watch?v=QqYc2uBCNHM
Lonnie Liston Smith, Expansions, 1975, Jazz, https://www.youtube.com/watch?v=UbsbqkgzxWM
Roy Ayers, Freaky Deaky, 1981, Funk, https://www.youtube.com/watch?v=Nne8gZf4v3U
Idris Muhammad, Could Heaven Ever Be Like This, 1977, Soul, https://www.youtube.com/watch?v=3O7mSuf2lL0
The Crusaders, That's How I Feel, 1975, Jazz, https://www.youtube.com/watch?v=7vh3VW1mYXo
Billy Cobham, Stratus, 1973, Jazz, https://www.youtube.com/watch?v=b1rX9E8NuRw
Herbie Hancock, People Music, 1978, Funk, https://www.youtube.com/watch?v=OVVPuejtrlA
Miles Davis, Bitches Brew, 1970, Jazz, https://www.youtube.com/watch?v=WtORTuLJw7o
John McLaughlin, My Goal's Beyond, 1971, Jazz, https://www.youtube.com/watch?v=2YIjuXxoaW0
Tony Williams Lifetime, Emergency!, 1969, Jazz, https://www.youtube.com/watch?v=qa4z_-2BLpo
Pharoah Sanders, Astral Traveling, 1971, Jazz, https://www.youtube.com/watch?v=hEDtqLRfFo4
Sun Ra, El Is a Sound of Joy, 1956, Jazz, https://www.youtube.com/watch?v=lTtp6qoiw_0
Archie Shepp, Steam, 1976, Jazz, https://www.youtube.com/watch?v=MvOE53NiNaw
Randy Weston, Little Niles, 1958, Jazz, https://www.youtube.com/watch?v=Ja9fanfCExs
Eumir Deodato, Spirit of Summer, 1974, Jazz, https://www.youtube.com/watch?v=9mTfud4PO5s
Return to Forever, Spain, 1972, Jazz, https://www.youtube.com/watch?v=sEhQTjgoTdU
Chick Corea, La Fiesta, 1972, Jazz, https://www.youtube.com/watch?v=SAWekvoJ1Zw
Flora Purim, Casa Forte, 1976, Jazz, https://www.youtube.com/watch?v=LA-zyqGb3xA
Airto Moreira, Tombo in 7/4, 1970, Jazz, https://www.youtube.com/watch?v=5uxDo7m0RUc
Ebo Taylor, Atsia, 1978, Funk, https://www.youtube.com/watch?v=ZyEdWlfIgHE
Pat Thomas, Wonwon, 1977, Funk, https://www.youtube.com/watch?v=URCFX4-BSBA
Orlando Julius, My Baby, 1967, Funk, https://www.youtube.com/watch?v=n7CeznG19N8
Osibisa, Sunshine Day, 1976, Funk, https://www.youtube.com/watch?v=MeH3OdgGHso
Barrabas, Woman, 1975, Disco, https://www.youtube.com/watch?v=AQCq4OD-d5k
Manu Dibango, Big Blow, 1973, Funk, https://www.youtube.com/watch?v=bCJ62Il1ny8
Fela Kuti, Lady, 1972, Funk, https://www.youtube.com/watch?v=NQSvb86a5cY
Tony Allen, Afro Disco Beat, 1975, Funk, https://www.youtube.com/watch?v=3TCyLIiqd2g
Hugh Masekela, Grazing in the Grass, 1968, Jazz, https://www.youtube.com/watch?v=Tp_S3QOJk90
Miriam Makeba, Pata Pata, 1967, Soul, https://www.youtube.com/watch?v=JBJVVhn7iuo
Cymande, Bra, 1972, Funk, https://www.youtube.com/watch?v=F2SL5RqpRpY
The Foundations, Baby Now That I've Found You, 1967, Soul, https://www.youtube.com/watch?v=zbgSBHU12J8
Chairmen of the Board, Everything's Tuesday, 1970, Soul, https://www.youtube.com/watch?v=zYYyznVHe84
Syl Johnson, Take Me to the River, 1975, Soul, https://www.youtube.com/watch?v=jF-VGjAwh9E
Ann Sexton, You're Losing Me, 1972, Soul, https://www.youtube.com/watch?v=nThJpaxsdcw
Tommy Hunt, Loving on the Losing Side, 1976, Soul, https://www.youtube.com/watch?v=eOJRokcViJ4
Maxine Brown, All in My Mind, 1961, Soul, https://www.youtube.com/watch?v=rV76PKHNEYM
Mary Johnson, You Got What It Takes, 1959, Soul, https://www.youtube.com/watch?v=8LBMe04Anow
Marvin Gaye, Ain't That Peculiar, 1965, Soul, https://www.youtube.com/watch?v=21PBmwDLqRs
Marvin Gaye, I Heard It Through the Grapevine, 1968, Soul, https://www.youtube.com/watch?v=cXWHpbpNdHE
Marvin Gaye, How Sweet It Is (To Be Loved by You), 1964, Soul, https://www.youtube.com/watch?v=OhbQVA7hPuQ
Stevie Wonder, I Was Made to Love Her, 1967, Soul, https://www.youtube.com/watch?v=9pYux5-d1Es
Stevie Wonder, Fingertips (Pt. 2), 1963, Soul, https://www.youtube.com/watch?v=2cSjOxqldFs
Stevie Wonder, Uptight (Everything's Alright), 1965, Soul, https://www.youtube.com/watch?v=kZf3Byq8oLA
Stevie Wonder, For Once in My Life, 1968, Soul, https://www.youtube.com/watch?v=l3qi3E40aWE
Stevie Wonder, My Cherie Amour, 1969, Soul, https://www.youtube.com/watch?v=Fjufjv4rH0s
The Temptations, Ain't Too Proud to Beg, 1966, Soul, https://www.youtube.com/watch?v=3s0TkufXA38
The Temptations, My Girl, 1964, Soul, https://www.youtube.com/watch?v=y3KJ7d2qBoA
The Temptations, Just My Imagination, 1971, Soul, https://www.youtube.com/watch?v=WNnb1NfLrK4
Jackson 5, Dancing Machine, 1974, Soul, https://www.youtube.com/watch?v=D_tiKaNzx-8
Jackson 5, Never Can Say Goodbye, 1971, Soul, https://www.youtube.com/watch?v=5Io8tfFDQJo
Commodores, Fancy Dancer, 1976, Funk, https://www.youtube.com/watch?v=zKZOuP2_ILs
Commodores, Too Hot ta Trot, 1977, Funk, https://www.youtube.com/watch?v=UgqeesjA9Gg
Rick James, You and I, 1978, Funk, https://www.youtube.com/watch?v=dWZkxYamLUs
Rick James, Superfreak Pt. 2, 1981, Funk, https://www.youtube.com/watch?v=47d-4yLotcs
Gap Band, I Don't Believe You Want to Get Up and Dance, 1979, Funk, https://www.youtube.com/watch?v=gBvuqW233Lw
Zapp, Doo Wa Ditty (Blow That Thing), 1982, Funk, https://www.youtube.com/watch?v=m-I7m3kd1Bs
Roger, So Ruff So Tuff, 1981, Funk, https://www.youtube.com/watch?v=s90dqNfPDR0
George Clinton, Quickie, 1982, Funk, https://www.youtube.com/watch?v=YMHDnf7MXQ4
Slave, Just a Touch of Love, 1979, R&B, https://www.youtube.com/watch?v=F1czSmdfcTk
Slave, Stellar Fungk, 1978, Funk, https://www.youtube.com/watch?v=-ZYvj2XuBko
Con Funk Shun, Chase Me, 1978, Funk, https://www.youtube.com/watch?v=0L-PFu3tN3Q
Bar-Kays, Move Your Boogie Body, 1979, Disco, https://www.youtube.com/watch?v=UtuUkCppO_A
Lakeside, It's All the Way Live, 1978, Funk, https://www.youtube.com/watch?v=gRwflTaoPd0
Aurra, A Little Love, 1982, Boogie, https://www.youtube.com/watch?v=h27GQAcaLmQ
Skyy, Call Me, 1982, Boogie, https://www.youtube.com/watch?v=SwZjNZnDIeE
Patrice Rushen, Feels So Real (Won't Let Go), 1984, Boogie, https://www.youtube.com/watch?v=VbaPYEr_MvQ
Deniece Williams, Silly, 1981, Soul, https://www.youtube.com/watch?v=3mHknbs4YY8
Phyllis Hyman, Living All Alone, 1986, R&B, https://www.youtube.com/watch?v=7gMEjzzFDe0
Angela Bofill, Something About You, 1983, R&B, https://www.youtube.com/watch?v=sDcFJ44tHdk
Peabo Bryson, Feel the Fire, 1978, Soul, https://www.youtube.com/watch?v=dL_om5U2iXM
Luther Vandross, Give Me the Reason, 1986, R&B, https://www.youtube.com/watch?v=pxid1PM-OeY
Maze feat. Frankie Beverly, Southern Girl, 1980, Soul, https://www.youtube.com/watch?v=7mBolaUzH9M
Mtume, Prime Time, 1984, R&B, https://www.youtube.com/watch?v=UGfQmkuVFek
Shalamar, A Night to Remember, 1982, Disco, https://www.youtube.com/watch?v=pWN1K0bZI2A
Five Star, System Addict, 1985, Boogie, https://www.youtube.com/watch?v=Qmbtxxezvjk
Loose Ends, Slow Down, 1986, R&B, https://www.youtube.com/watch?v=LqLtU5NrFYg
Alyson Williams, Sleep Talk, 1989, R&B, https://www.youtube.com/watch?v=d18f6qQxt70
Jocelyn Brown, Somebody Else's Guy, 1984, R&B, https://www.youtube.com/watch?v=QgfXYv4OxbM
Sharon Redd, Can You Handle It, 1981, Disco, https://www.youtube.com/watch?v=-mamKZg9m9M
Loleatta Holloway, Run Away, 1977, Disco, https://www.youtube.com/watch?v=KGxoWHpMPbQ
Claudja Barry, Boogie Woogie Dancin' Shoes, 1978, Disco, https://www.youtube.com/watch?v=D2E2gLS6Xxk
Linda Clifford, If My Friends Could See Me Now, 1978, Disco, https://www.youtube.com/watch?v=hR1ZDGS_8X8
Melba Moore, "Pick Me Up, I'll Dance", 1979, Disco, https://www.youtube.com/watch?v=o0LGWB4YbDQ
France Joli, Come to Me, 1979, Disco, https://www.youtube.com/watch?v=5-eC_RS54Xg
Patrick Cowley, You Can't Stop the Music, 1981, Disco, https://www.youtube.com/watch?v=aK2-L2y25Bg
Salsoul Orchestra, Nice 'N' Naasty, 1976, Disco, https://www.youtube.com/watch?v=4TVL4t4jBo0
Munich Machine, Get on the Funk Train, 1978, Disco, https://www.youtube.com/watch?v=VPgKeCBPZeE
Alec R. Costandinos, Romeo and Juliet, 1978, Disco, https://www.youtube.com/watch?v=4CuMUzB7V3s
Giorgio Moroder, Chase, 1978, Disco, https://www.youtube.com/watch?v=mpW3C_k0WMY
El Coco, Let's Get It Together, 1977, Disco, https://www.youtube.com/watch?v=4oGjY-sNvp0
Raydio, A Woman Needs Love, 1981, Boogie, https://www.youtube.com/watch?v=ckAHnZqbQeg
Ray Parker Jr., The Other Woman, 1982, R&B, https://www.youtube.com/watch?v=2x0TjpHfVzI
Stephanie Mills, What Cha Gonna Do with My Lovin', 1979, Soul, https://www.youtube.com/watch?v=tdRl2q-seSI
Roberta Flack, Killing Me Softly with His Song, 1973, Soul, https://www.youtube.com/watch?v=DEbi_YjpA-Y
Donny Hathaway, What's Going On, 1972, Soul, https://www.youtube.com/watch?v=TM6OgiRrAnE
B.B. King, Paying the Cost to Be the Boss, 1968, Soul, https://www.youtube.com/watch?v=6HC94GVNftw
Albert King, I'll Play the Blues for You, 1972, Soul, https://www.youtube.com/watch?v=WydRZHhVb00
Freddie King, I'm Tore Down, 1961, Soul, https://www.youtube.com/watch?v=YB52eLfirFA
Al Wilson, Show and Tell, 1973, Soul, https://www.youtube.com/watch?v=ddDgNqaERSE
Jerry Butler, Hey Western Union Man, 1968, Soul, https://www.youtube.com/watch?v=UrlCaXd49AA
Chuck Jackson, Any Day Now, 1962, Soul, https://www.youtube.com/watch?v=i0aAp5bWVf8
Esther Phillips, And I Love Him, 1965, Soul, https://www.youtube.com/watch?v=giCf5vu86NE
Esther Phillips, What a Diff'rence a Day Makes, 1975, Soul, https://www.youtube.com/watch?v=tVPfXmykg_Q
Bettye Swann, Make Me Yours, 1967, Soul, https://www.youtube.com/watch?v=7pOkpwgOOiI
Timi Yuro, Hurt, 1961, Soul, https://www.youtube.com/watch?v=Nszd5djpJKU
Baby Washington, Only Those in Love, 1965, Soul, https://www.youtube.com/watch?v=Zioiac7CmTo
Laura Lee, Wedlock Is a Padlock, 1972, Soul, https://www.youtube.com/watch?v=XGWB1r3F94g
Freda Payne, Band of Gold, 1970, Soul, https://www.youtube.com/watch?v=Fco8oPGu5EY
Jean Knight, Mr. Big Stuff, 1971, Soul, https://www.youtube.com/watch?v=9f4CyQto-0E
Candi Staton, Young Hearts Run Free, 1976, Disco, https://www.youtube.com/watch?v=uwRqITGekpA
Mel & Tim, Backfield in Motion, 1969, Soul, https://www.youtube.com/watch?v=T2agwmhHK-U
Frederick Knight, I've Been Lonely for So Long, 1972, Soul, https://www.youtube.com/watch?v=qCsdysH6_g8
Johnnie Taylor, I Believe in You (You Believe in Me), 1973, Soul, https://www.youtube.com/watch?v=RDeBOoE7dCk
Johnnie Taylor, Disco Lady, 1976, Disco, https://www.youtube.com/watch?v=U4aiBO8RPzk
Z.Z. Hill, Down Home Blues, 1982, Soul, https://www.youtube.com/watch?v=lxWXoiGybTA
Little Milton, We're Gonna Make It, 1965, Soul, https://www.youtube.com/watch?v=GNY56YEBlo0
O.V. Wright, A Nickle and a Nail, 1971, Soul, https://www.youtube.com/watch?v=Q2MsF3sTftg
James Carr, You've Got My Mind Messed Up, 1966, Soul, https://www.youtube.com/watch?v=t5IrhUn6OSM
William Bell, Everyday Will Be Like a Holiday, 1968, Soul, https://www.youtube.com/watch?v=DurNzCqdde4
Rufus Thomas, (Do the) Push and Pull, 1970, Funk, https://www.youtube.com/watch?v=jngwoLvW8UY
Carla Thomas, B-A-B-Y, 1966, Soul, https://www.youtube.com/watch?v=l0Uf3xBzX9E
Swamp Dogg, Total Destruction to Your Mind, 1970, Soul, https://www.youtube.com/watch?v=DffkciUZ590
Tony Joe White, Polk Salad Annie, 1969, Soul, https://www.youtube.com/watch?v=MCSsVvlj6YA
Tony Joe White, Rainy Night in Georgia, 1971, Soul, https://www.youtube.com/watch?v=ePF4PFt_tX8
Nino Morricone, Chi Mai, 1971, Jazz, https://www.youtube.com/watch?v=_i5UdZuNmmY
Piero Umiliani, Mah-Nà Mah-Nà, 1968, Jazz, https://www.youtube.com/watch?v=6RTxvhrVAn8
Alan Hawkshaw, Brain Train, 1968, Soul, https://www.youtube.com/watch?v=YVXqE61-0Eo
Galt MacDermot, Shapes of Things, 1968, Soul, https://www.youtube.com/watch?v=mQcD9xeTx3g
Norman Whitfield, War, 1970, Soul, https://www.youtube.com/watch?v=01-2pNCZiNk
Ike & Tina Turner, I Want to Take You Higher, 1971, Funk, https://www.youtube.com/watch?v=xfxcQT2AknE
The Headhunters, God Make Me Funky, 1975, Funk, https://www.youtube.com/watch?v=C8hi3ZnhFac
Mandrill, Mango Meat, 1973, Funk, https://www.youtube.com/watch?v=ocRK6J1yyo8
War, Galaxy, 1977, Disco, https://www.youtube.com/watch?v=2eUm5nwp5Rk
Osibisa, Woyaya, 1971, Funk, https://www.youtube.com/watch?v=dIGD763mwL4
Abdullah Ibrahim, Mannenberg, 1974, Jazz, https://www.youtube.com/watch?v=hiQ0uyqySBg
Mulatu Astatke, Yèkèrmo Sew, 1972, Jazz, https://www.youtube.com/watch?v=ejgpiWZHH34
Mulatu Astatke, Tezeta, 1975, Jazz, https://www.youtube.com/watch?v=Wy-v-FgiUD8
Ebo Taylor, Love and Death, 1977, Funk, https://www.youtube.com/watch?v=IuTVjbccVFg
William Onyeabor, Good Name, 1980, Funk, https://www.youtube.com/watch?v=TT2kLk0jnrg
Cymande, Brothers on the Slide, 1974, Funk, https://www.youtube.com/watch?v=_RTs7erqEWM
Manu Dibango, Soul Makossa, 1972, Funk, https://www.youtube.com/watch?v=aWK_Josc0Og
Hugh Masekela, Stimela, 1974, Jazz, https://www.youtube.com/watch?v=n4Bb7p9gggc
Nina Simone, Sinnerman, 1965, Jazz, https://www.youtube.com/watch?v=QH3Fx41Jpl4
Nina Simone, "Ain't Got No, I Got Life", 1968, Soul, https://www.youtube.com/watch?v=L5jI9I03q8E
Nina Simone, "To Be Young, Gifted and Black", 1969, Soul, https://www.youtube.com/watch?v=_hdVFiANBTk
Gil Scott-Heron, Lady Day and John Coltrane, 1971, Soul, https://www.youtube.com/watch?v=GUtqNk3fqm4
Gil Scott-Heron, We Almost Lost Detroit, 1977, Soul, https://www.youtube.com/watch?v=BFmH7moCL2c
The Last Poets, This Is Madness, 1971, Soul, https://www.youtube.com/watch?v=nvaYv5upm34
Donny Hathaway, The Ghetto, 1970, Soul, https://www.youtube.com/watch?v=OqZ2JBVXgpA
Curtis Mayfield, (Don't Worry) If There's a Hell Below We're All Going to Go, 1970, Soul, https://www.youtube.com/watch?v=x1xmXOP3lhM
Curtis Mayfield, We People Who Are Darker Than Blue, 1970, Soul, https://www.youtube.com/watch?v=iSDCPKsSf2U
The Impressions, We're a Winner, 1967, Soul, https://www.youtube.com/watch?v=uLMRzDFMvEo
Isaac Hayes, Never Can Say Goodbye, 1971, Soul, https://www.youtube.com/watch?v=YB_hIb2j8yo
Isaac Hayes, Do Your Thing, 1972, Soul, https://www.youtube.com/watch?v=G_RhJuh7VWs
Marvin Gaye, Save the Children, 1971, Soul, https://www.youtube.com/watch?v=ELNL_vRX4eQ
Marvin Gaye, Flyin' High (In the Friendly Sky), 1971, Soul, https://www.youtube.com/watch?v=lm96dCmq5jg
Al Green, How Can You Mend a Broken Heart, 1972, Soul, https://www.youtube.com/watch?v=K9YIq0oNiSM
Al Green, Tired of Being Alone, 1971, Soul, https://www.youtube.com/watch?v=1a6sqKfrSMw
Willie Hutch, Brother's Gonna Work It Out, 1973, Soul, https://www.youtube.com/watch?v=iBvTU-dSuAY
Syl Johnson, I Only Have Love, 1968, Soul, https://www.youtube.com/watch?v=N94x1Sr2010
The Staple Singers, Heavy Makes You Happy, 1971, Soul, https://www.youtube.com/watch?v=RcFvyp8SlLA
James Brown, Bring It Up, 1967, Funk, https://www.youtube.com/watch?v=IYqBIvbMde8
James Brown, I Feel Like Being a Sex Machine Pt. 2, 1970, Funk, https://www.youtube.com/watch?v=ZNaXb3uuekk
James Brown, Escape-Ism, 1971, Funk, https://www.youtube.com/watch?v=wnUM34orQ0M
James Brown, Make It Funky, 1971, Funk, https://www.youtube.com/watch?v=SDeCvChCw64
James Brown, Doing It to Death, 1973, Funk, https://www.youtube.com/watch?v=NNw2F_LevVU
The Meters, Tippi-Toes, 1969, Funk, https://www.youtube.com/watch?v=s-7Uh_qVW5k
The Meters, Live Wire, 1969, Funk, https://www.youtube.com/watch?v=XiTrXAR5Ei4
Kool & the Gang, Let the Music Take Your Mind, 1970, Funk, https://www.youtube.com/watch?v=iJfKHFrpfzw
Kool & the Gang, Raw Hamburger, 1971, Funk, https://www.youtube.com/watch?v=6CiJSm0dsAo
Parliament, Aqua Boogie, 1978, Funk, https://www.youtube.com/watch?v=zBVNOrV0Pr4
Parliament, Sir Nose D'Voidoffunk, 1977, Funk, https://www.youtube.com/watch?v=sTZtbzgYOZk
Funkadelic, Alice in My Fantasies, 1978, Funk, https://www.youtube.com/watch?v=HfT-uD4IjKM
Bootsy Collins, "Ahh... The Name Is Bootsy, Baby!", 1977, Funk, https://www.youtube.com/watch?v=8abYLA5zEkM
Fred Wesley & The JBs, Damn Right I Am Somebody, 1974, Funk, https://www.youtube.com/watch?v=9V9VVJBSPp8
The J.B.'s, Same Beat, 1975, Funk, https://www.youtube.com/watch?v=qTeSH-ijTgQ
Lyn Collins, Me and My Baby Got a Good Thing Going, 1975, Funk, https://www.youtube.com/watch?v=NkmWSP3mgIU
Bobby Byrd, I Need Help (I Can't Do It Alone), 1970, Funk, https://www.youtube.com/watch?v=1Qsd3ffKKpc
Herbie Hancock, Actual Proof, 1974, Jazz, https://www.youtube.com/watch?v=6x3QtLCAPp8
Herbie Hancock, Nobu, 1975, Jazz, https://www.youtube.com/watch?v=XqDim6Ix96E
Donald Byrd, Black Byrd, 1972, Jazz, https://www.youtube.com/watch?v=HIf6Vsphtmo
The Blackbyrds, Happy Music, 1976, Jazz, https://www.youtube.com/watch?v=JOunZQRUWC4
Lonnie Liston Smith, Aspirations, 1976, Jazz, https://www.youtube.com/watch?v=u5FFopHPVUQ
Roy Ayers, He's Coming, 1972, Jazz, https://www.youtube.com/watch?v=InGrhBSILXY
Bob James, Heads, 1977, Jazz, https://www.youtube.com/watch?v=kflthMLne1Y
Grover Washington Jr., Knucklehead, 1975, Jazz, https://www.youtube.com/watch?v=lXAkxPpOphY
Tom Browne, Thighs High (Grip Your Hips and Move), 1980, Jazz, https://www.youtube.com/watch?v=RvlB8OEMBJc
Ramsey Lewis, Goin' Latin, 1967, Jazz, https://www.youtube.com/watch?v=ffQtlaqzpNA
Ahmad Jamal, Poinciana, 1958, Jazz, https://www.youtube.com/watch?v=Z0e2G32f3IU
Ahmad Jamal, But Not for Me, 1958, Jazz, https://www.youtube.com/watch?v=O6JyYasCjFI
Horace Silver, Filthy McNasty, 1961, Jazz, https://www.youtube.com/watch?v=Jnc-y2D5RBg
Lee Morgan, Gary's Notebook, 1968, Jazz, https://www.youtube.com/watch?v=F2jCyTR1nOk
Freddie Hubbard, Straight Life, 1970, Jazz, https://www.youtube.com/watch?v=a4xwNHUyz1Q
Freddie Hubbard, Povo, 1972, Jazz, https://www.youtube.com/watch?v=91utPXs3SWw
Grant Green, Maybe Tomorrow, 1970, Jazz, https://www.youtube.com/watch?v=T-iZF2LyxIs
Lou Donaldson, The Masquerade Is Over, 1967, Jazz, https://www.youtube.com/watch?v=52jXMH3RZ4A
Hank Crawford, Misty, 1966, Jazz, https://www.youtube.com/watch?v=MNLIl2yEfro
Stanley Turrentine, I Wanted to Say, 1969, Jazz, https://www.youtube.com/watch?v=jSkqfm73HxQ
Johnny Hammond, Higher Ground, 1974, Jazz, https://www.youtube.com/watch?v=eT02cVrATQ8
Bobbi Humphrey, Latino, 1974, Jazz, https://www.youtube.com/watch?v=dOuecbbA7mw
Weldon Irvine, Peace and Love Is the Message, 1975, Jazz, https://www.youtube.com/watch?v=AbsZC257JP8
Norman Connors, Bubbles, 1975, Jazz, https://www.youtube.com/watch?v=_teelDQBpXE
Sade, Never as Good as the First Time, 1985, R&B, https://www.youtube.com/watch?v=UfzmVUrZplw
Imagination, Body Talk, 1981, Boogie, https://www.youtube.com/watch?v=RZhWWHzibIE
Central Line, Don't Tell Me, 1982, Boogie, https://www.youtube.com/watch?v=pTMbcQhweSQ
George Kranz, Din Daa Daa, 1983, Boogie, https://www.youtube.com/watch?v=9C_l450H5pQ
Junior, Too Late, 1982, Boogie, https://www.youtube.com/watch?v=lZseNG3dVGY
Five Star, Rain or Shine, 1986, Boogie, https://www.youtube.com/watch?v=WMVLFLUg4CM
Atlantic Starr, Secret Lovers, 1985, R&B, https://www.youtube.com/watch?v=uzwQ-PNJtPg
Kashif, Help Yourself to My Love, 1983, R&B, https://www.youtube.com/watch?v=XEhl1j0ed1E
Peabo Bryson, I'm So Into You, 1978, Soul, https://www.youtube.com/watch?v=MRMXWnMZYNg
Stephanie Mills, I Have Learned to Respect the Power of Love, 1983, Soul, https://www.youtube.com/watch?v=p_PJAljyx94
Lou Rawls, Lady Love, 1978, Soul, https://www.youtube.com/watch?v=U97mKbD6DwI
Teddy Pendergrass, I Don't Love You Anymore, 1977, Soul, https://www.youtube.com/watch?v=6h2W08e8HNA
Harold Melvin & The Blue Notes, Bad Luck, 1975, Soul, https://www.youtube.com/watch?v=uMOEabbiltQ
The O'Jays, Ship Ahoy, 1973, Soul, https://www.youtube.com/watch?v=9-LuNJXFGTU
Billy Paul, Only the Strong Survive, 1977, Soul, https://www.youtube.com/watch?v=v_B3QK2g4FE
The Stylistics, I'm Stone in Love with You, 1972, Soul, https://www.youtube.com/watch?v=4j7qRCqvltU
Blue Magic, Three Ring Circus, 1974, Soul, https://www.youtube.com/watch?v=QtJj0YepOXI
The Dramatics, "Fall in Love, Lady Love", 1974, Soul, https://www.youtube.com/watch?v=m0PEadqNDKg
The Chi-Lites, A Lonely Man, 1972, Soul, https://www.youtube.com/watch?v=ybY6jxVihyM
The Spinners, Ghetto Child, 1973, Soul, https://www.youtube.com/watch?v=TsIAd4IiKBo
